start season,Sector,Square,Burrow Code,Type CODE,Unique Code,Latitude (N),Longitude (E),occ/sp2011,S/sp2011,occ/su2011,S/su2011,occ/au2011,S/au2011,occ/sp2012,S/sp2012,occ/su2012,S/su2012,occ/au2012,S/au2012,occ/sp2013,Alt(m),tree,bsland_OK,bscode_corrected,bscode_simple,bsland1_OK,bscode1_OK,Bscharact_all,Remark
sp2011,7934,RS16,16,B,7934sq16B16,45.7067452278,75.183805218,4,706.8583470578,4,490.8738521234,4,855.2985999399,4,153.9380400259,4,254.4690049408,4,380.1327110844,4,358,1,alluvial,4C,1all,C,4,4C,
sp2011,7934,RS16,19,B,7934sq16B19,45.7067512628,75.1828838792,4,346.3605900583,4,226.9800692219,4,176.7145867644,2,201.0619298298,3,346.3605900583,4,251.3274122872,4,356,1,alluvial,4C,1all,C,4,4C,
sp2011,7934,RS16,18,B,7934sq16B18,45.7069808431,75.1834486518,4,483.8052686529,2,226.9800692219,3,201.0619298298,3,132.7322896142,3,132.7322896142,4,153.9380400259,4,359,0,alluvial,4C,1all,C,4,4C,
sp2011,7934,RS16,27,B,7934sq16B27,45.7073866948,75.1838155277,4,1452.201204122,3,283.5287369865,4,706.8583470578,4,283.5287369865,4,254.4690049408,4,314.159265359,4,361,1,alluvial,4C,1all,C,4,4C,
sp2011,7934,RS16,25,B,7934sq16B25,45.7074529119,75.1831389405,4,415.4756284373,3,380.1327110844,4,415.4756284373,0,254.4690049408,4,254.4690049408,4,530.9291584567,4,359,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS5,5,B,9123sq5B5,45.5656212196,75.3164589778,3,254.4690049408,3,153.9380400259,4,329.867228627,3,113.0973355292,4,201.0619298298,2,380.1327110844,4,357,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,34,B,9123sq15B34,45.56250575,75.3278013691,3,176.7145867644,4,201.0619298298,3,346.3605900583,4,201.0619298298,no data,no data,4,153.9380400259,3,353,0,alluvial,4C,1all,C,4,4C,Outside square
sp2011,9123,RS15,30,B,9123sq15B30,45.5625290517,75.3256058972,4,283.5287369865,4,201.0619298298,4,153.9380400259,4,132.7322896142,4,176.7145867644,4,254.4690049408,4,354,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,31,B,9123sq15B31,45.5625645909,75.3261315264,4,314.159265359,3,226.9800692219,4,160.2212253331,3,95.0331777711,3,113.0973355292,3,201.0619298298,4,356,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,33,B,9123sq15B33,45.5625989567,75.3271266259,3,153.9380400259,2,226.9800692219,3,226.9800692219,4,153.9380400259,3,132.7322896142,4,132.7322896142,4,352,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,41,B,9123sq15B41,45.5626559537,75.3269097861,3,78.5398163398,4,153.9380400259,4,226.1946710585,3,63.6172512352,4,95.0331777711,4,201.0619298298,4,353,1,alluvial,4C,1all,C,4,4C,added to Sep10
sp2011,9123,RS15,22,B,9123sq15B22,45.5627599731,75.3276222479,3,415.4756284373,4,314.159265359,4,346.3605900583,3,132.7322896142,4,132.7322896142,3,153.9380400259,4,352,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,23,B,9123sq15B23,45.5627691932,75.3270518593,3,201.0619298298,4,201.0619298298,3,0,4,113.0973355292,4,226.9800692219,3,153.9380400259,3,355,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,32,B,9123sq15B32,45.5627767369,75.326519357,4,226.9800692219,3,254.4690049408,3,226.1946710585,3,132.7322896142,3,113.0973355292,3,132.7322896142,4,353,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,27,B,9123sq15B27,45.5627886392,75.326244263,3,132.7322896142,4,95.0331777711,no data,no data,2,95.0331777711,2,95.0331777711,3,95.0331777711,3,355,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,29,B,9123sq15B29,45.5628759786,75.325623164,4,530.9291584567,4,113.0973355292,3,415.4756284373,4,947.9755832208,4,226.9800692219,4,254.4690049408,4,353,0,alluvial,4C,1all,C,4,4C,changed from bs 28 to bs 29
sp2011,9123,RS15,21,B,9123sq15B21,45.5629012082,75.3282246552,3,415.4756284373,4,201.0619298298,4,283.5287369865,4,490.8738521234,4,201.0619298298,4,314.159265359,4,355,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,24,B,9123sq15B24,45.5629544333,75.3267885,3,176.7145867644,4,132.7322896142,4,201.0619298298,2,153.9380400259,3,113.0973355292,3,113.0973355292,4,352,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,40,B,9123sq15B40,45.5630046409,75.3273014724,3,132.7322896142,1,78.5398163398,no data,no data,no data,no data,4,78.5398163398,3,78.5398163398,4,352,0,alluvial,4C,1all,C,4,4C,"added to Sep10, but check!"
sp2011,9123,RS15,26,B,9123sq15B26,45.5630792398,75.3261932172,4,380.1327110844,4,153.9380400259,4,254.4690049408,4,283.5287369865,4,615.7521601036,4,314.159265359,4,351,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,19,B,9123sq15B19,45.5631961673,75.3271604888,4,201.0619298298,4,254.4690049408,4,346.3605900583,4,346.3605900583,4,226.9800692219,4,201.0619298298,4,355,1,alluvial,4C,1all,C,4,4C,Alluvial
sp2011,9123,RS15,18,B,9123sq15B18,45.5633002706,75.3276874591,3,615.7521601036,4,296.0951076009,4,462.5995182411,4,346.3605900583,4,254.4690049408,4,346.3605900583,4,356,0,alluvial,4C,1all,C,4,4C,Meriones
sp2011,9123,RS15,20,B,9123sq15B20,45.5633322895,75.3283457737,3,132.7322896142,4,455.5309347706,no data,no data,4,572.5552611168,no data,no data,3,380.1327110844,3,356,0,alluvial,4C,1all,C,4,4C,One big colony
sp2011,9123,RS15,16,B,9123sq15B16,45.563421892,75.3263156768,3,346.3605900583,4,254.4690049408,4,283.5287369865,3,226.9800692219,4,226.9800692219,4,314.159265359,4,353,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,17,B,9123sq15B17,45.563451061,75.3268265538,3,589.0486225481,2,95.0331777711,no data,no data,3,176.7145867644,3,153.9380400259,3,132.7322896142,4,354,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,15,B,9123sq15B15,45.5636488739,75.3257948253,3,176.7145867644,4,153.9380400259,4,201.0619298298,3,132.7322896142,4,113.0973355292,4,254.4690049408,4,351,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,10,B,9123sq15B10,45.5636768695,75.3270779271,4,254.4690049408,3,226.9800692219,3,201.0619298298,2,314.159265359,3,226.9800692219,3,283.5287369865,4,355,0,alluvial,4C,1all,C,4,4C,Meriones
sp2011,9123,RS15,11,B,9123sq15B11,45.5637020152,75.3266390506,3,132.7322896142,2,95.0331777711,4,176.7145867644,3,95.0331777711,3,113.0973355292,4,113.0973355292,3,355,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,36,B,9123sq15B36,45.5637401529,75.3255861998,4,113.0973355292,3,78.5398163398,4,254.4690049408,3,176.7145867644,4,95.0331777711,3,78.5398163398,4,352,0,alluvial,4C,1all,C,4,4C,"not in Sep10, bc 36"
sp2011,9123,RS15,9,B,9123sq15B9,45.5637857504,75.3274140414,3,855.2985999399,4,283.5287369865,4,490.8738521234,4,283.5287369865,4,226.9800692219,4,201.0619298298,4,354,1,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,13,B,9123sq15B13,45.5638129916,75.3261453565,4,380.1327110844,3,201.0619298298,4,94.2477796077,3,153.9380400259,4,113.0973355292,4,153.9380400259,4,357,1,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,12,B,9123sq15B12,45.5639722478,75.3265709896,3,201.0619298298,4,201.0619298298,no data,no data,4,153.9380400259,4,254.4690049408,4,132.7322896142,4,354,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,14,B,9123sq15B14,45.564096719,75.3260304406,4,254.4690049408,4,226.9800692219,4,201.0619298298,3,201.0619298298,4,153.9380400259,4,314.159265359,4,356,1,alluvial,4C,1all,C,4,4C,changed from bs3 to bs14
sp2011,9123,RS15,5,B,9123sq15B5,45.5641011614,75.327093266,3,314.159265359,4,226.9800692219,4,176.7145867644,4,132.7322896142,4,226.9800692219,4,153.9380400259,4,356,1,alluvial,4C,1all,C,4,4C,changed to bs in Sep10
sp2011,9123,RS15,3,B,9123sq15B3,45.5642451625,75.3264950495,3,201.0619298298,2,153.9380400259,4,328.2964323002,3,132.7322896142,4,113.0973355292,4,132.7322896142,4,357,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,6,B,9123sq15B6,45.5643076077,75.3275302984,3,490.8738521234,4,224.6238747317,4,226.9800692219,4,226.9800692219,4,254.4690049408,4,176.7145867644,4,357,0,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS15,7,B,9123sq15B7,45.5643909238,75.3280778881,3,346.3605900583,3,226.9800692219,3,176.7145867644,3,226.9800692219,0,201.0619298298,3,226.9800692219,4,357,1,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS16,3,B,9123sq16B3,45.5670472328,75.3236520756,1,132.7322896142,no data,no data,1,0,1,0,1,0,0,0,2,354,no data,alluvial,4C,1all,C,4,4C,old; dissapeared
sp2011,9123,RS16,4,B,9123sq16B4,45.5668194965,75.3237121738,1,314.159265359,2,95.0331777711,0,0,1,0,1,0,0,0,1,356,no data,alluvial,4C,1all,C,4,4C,old
sp2011,9123,RS16,6,B,9123sq16B6,45.567654334,75.3242656309,1,0,2,95.0331777711,no data,no data,1,0,1,0,0,0,1,356,no data,alluvial,4C,1all,C,4,4C,old
sp2011,9123,RS16,7,B,9123sq16B7,45.5661681388,75.323974276,1,95.0331777711,2,153.9380400259,2,132.7322896142,1,153.9380400259,2,153.9380400259,1,153.9380400259,2,352,no data,alluvial,4C,1all,C,4,4C,old
sp2011,9123,RS16,16,B,9123sq16B16,45.5674069002,75.3250598162,2,226.9800692219,no data,0,0,0,1,0,1,0,1,95.0331777711,2,356,no data,alluvial,4C,1all,C,4,4C,dissapeared
sp2011,9123,RS16,18,B,9123sq16B18,45.5667702947,75.3257201426,1,132.7322896142,2,95.0331777711,0,0,1,78.5398163398,1,63.6172512352,1,78.5398163398,4,354,no data,alluvial,4C,1all,C,4,4C,dissapeared
sp2011,9123,RS16,30,B,9123sq16B30,45.5659190286,75.3239666484,3,346.3605900583,3,314.159265359,3,314.159265359,3,176.7145867644,3,226.9800692219,3,254.4690049408,4,352,no data,alluvial,4C,1all,C,4,4C,added to Sep10
sp2011,9123,RS16,22,B,9123sq16B22,45.5659006722,75.3254486527,3,113.0973355292,3,153.9380400259,3,63.6172512352,2,63.6172512352,4,254.4690049408,3,113.0973355292,4,355,no data,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS16,27,B,9123sq16B27,45.5672168825,75.3258772194,3,132.7322896142,2,132.7322896142,2,113.0973355292,2,176.7145867644,1,132.7322896142,3,132.7322896142,3,360,no data,alluvial,4C,1all,C,4,4C,
sp2011,9123,RS16,1,B,9123sq16B1,45.5676725227,75.3233835194,4,283.5287369865,2,201.0619298298,4,95.0331777711,4,314.159265359,4,201.0619298298,4,314.159265359,4,353,no data,alluvial,4C,1all,C,4,4C,sand
sp2011,9123,RS16,12,B,9123sq16B12,45.5659940466,75.3242683969,3,50.2654824574,4,201.0619298298,4,113.0973355292,4,380.1327110844,4,314.159265359,4,314.159265359,4,354,no data,alluvial,4C,1all,C,4,4C,"Sand, Now a satellite"
sp2011,9123,RS16,13,B,9123sq16B13,45.5659924541,75.3250042442,4,283.5287369865,no data,no data,4,153.9380400259,4,415.4756284373,4,380.1327110844,4,314.159265359,4,352,no data,alluvial,4C,1all,C,4,4C,Alluvial / Sand 
sp2011,9123,RS16,20,B,9123sq16B20,45.5661222059,75.3254555259,3,132.7322896142,3,226.9800692219,4,63.6172512352,4,314.159265359,4,176.7145867644,4,153.9380400259,4,356,no data,alluvial,4C,1all,C,4,4C,
au2011,11742,RS6,25,B,11742sq6B25,44.796859,76.399212,no data,no data,no data,no data,2,200.2765316664,no data,no data,1,113.0973355292,1,113.0973355292,no data,no data,no data,no data,no data,no data,no data,no data,no data,next to satellite
au2011,11742,RS6,24,B,11742sq6B24,44.79764,76.400586,no data,no data,no data,no data,2,362.8539514896,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,
su2011,11742,RS7,3,B,11742sq7B3,44.75748,76.43115,no data,no data,2,283.5287369865,2,212.0575041173,2,153.9380400259,no data,no data,1,226.9800692219,no data,no data,no data,no data,no data,no data,no data,no data,no data,
su2011,10512,RS1,45,B,10512sq1B45,45.2811,76.17889,no data,no data,4,254.4690049408,no data,no data,2,283.5287369865,2,226.9800692219,3,226.9800692219,no data,no data,no data,no data,no data,no data,no data,no data,no data,Burrow system was not marked previously - Meriones
sp2011,10512,RS1,34,B,10512sq1B34,45.2815369796,76.1783018522,2,95.0331777711,2,314.159265359,4,254.4690049408,3,254.4690049408,4,254.4690049408,4,380.1327110844,no data,no data,no data,no data,no data,no data,no data,no data,no data,added in Sep2010 dataset; on the edge of square
au2011,7934,RS14,34,B,7934sq14B34,45.682628,75.15751,no data,no data,no data,no data,3,132.7322896142,4,113.0973355292,4,132.7322896142,4,132.7322896142,no data,no data,no data,no data,no data,no data,no data,no data,no data,Meriones - changed from ? To bs 34
su2011,7934,RS14,6,B,7934sq14B6,45.68394,75.15479,no data,no data,4,346.3605900583,3,380.1327110844,4,346.3605900583,3,201.0619298298,3,226.9800692219,no data,no data,no data,no data,no data,no data,no data,no data,no data,
sp2011,7934,RS15,16,B,7934sq15B16,45.7097436022,75.1829547901,2,132.7322896142,1,132.7322896142,3,50.2654824574,2,254.4690049408,no data,0,0,0,no data,345,no data,no data,no data,no data,no data,no data,no data,Entrances (holes) of a burrow system disappeared; Meriones
au2011,9123,RS5,29,B,9123sq5B29,45.565102,75.318078,no data,no data,no data,no data,4,612.6105674501,4,660.5198554173,4,530.9291584567,4,804.247719319,no data,no data,no data,no data,no data,no data,no data,no data,no data,unmarked burrow on edge of square; bs29
su2011,9123,RS5,18,B,9123sq5B18,45.56592,75.31575,no data,no data,3,314.159265359,4,314.159265359,4,577.2676500972,4,380.1327110844,2,415.4756284373,no data,no data,no data,no data,no data,no data,no data,no data,no data,Check!  Yes!; sand - Meriones
su2011,9123,RS5,30,B,9123sq5B30,45.56614,75.31813,no data,no data,4,268.6061718819,4,176.7145867644,3,169.6460032939,3,132.7322896142,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,Orient.- 90°; Sand. This is a separate burrow system to nr 9.;changed to nr30 NEW - Meriones; possible outskirts of 9. Much confusion
sp2011,9123,RS5,23,B,9123sq5B23,45.5665060133,75.3181421477,3,207.3451151369,4,188.4955592154,4,270.9623663721,4,314.159265359,4,346.3605900583,4,424.1150082347,4,354,no data,no data,no data,no data,no data,no data,no data,aan de rand; Meriones
sp2011,9123,RS5,25,B,9123sq5B25,45.5665074382,75.3156057,4,132.7322896142,3,113.0973355292,4,226.9800692219,3,113.0973355292,3,0,3,50.2654824574,4,351,no data,no data,no data,no data,no data,no data,no data,Orient.- 290°; sand - Meriones ; definitely a burrow
au2011,9123,RS11,17,B,9123sq11B17,45.519285,75.302313,no data,no data,no data,no data,4,197.9203371762,2,201.0619298298,4,254.4690049408,3,226.9800692219,no data,no data,no data,no data,no data,no data,no data,no data,no data,bs 2 changed to bs17; Meriones
au2011,9123,RS11,4,B,9123sq11B4,45.519335,75.303007,no data,no data,no data,no data,3,84.8230016469,2,113.0973355292,2,63.6172512352,3,201.0619298298,no data,no data,no data,no data,no data,no data,no data,no data,no data,Meriones
au2011,9123,RS11,10,B,9123sq11B10,45.518977,75.302949,no data,no data,no data,no data,3,78.5398163398,1,78.5398163398,4,132.7322896142,4,201.0619298298,no data,no data,no data,no data,no data,no data,no data,no data,no data,also looks likea satellite very small
au2011,9123,RS11,16,B,9123sq11B16,45.518308,75.303296,no data,no data,no data,no data,41732,50.2654824574,3,63.6172512352,4,63.6172512352,4,113.0973355292,no data,no data,no data,no data,no data,no data,no data,no data,no data,beginning of burrow system
au2011,9123,RS15,28,B,9123sq15B28,45.563345,75.325732,no data,no data,no data,no data,4,95.0331777711,3,78.5398163398,3,95.0331777711,4,113.0973355292,no data,no data,no data,no data,no data,no data,no data,no data,no data,old
su2011,9123,RS15,44,B,9123sqRS15B44,45.5641,75.32824,no data,no data,4,176.7145867644,4,153.9380400259,3,63.6172512352,3,78.5398163398,3,95.0331777711,no data,no data,no data,no data,no data,no data,no data,no data,no data,changed from bs 8 to bs 44
su2011,9123,RS16,33/29,B,9123sqRS16B33/29,45.56648,75.32358,no data,no data,2,176.7145867644,no data,no data,1,0,1,0,0,0,no data,no data,no data,no data,no data,no data,no data,no data,no data,Entrances (holes) of a burrow system disappeared - diappeared
su2011,9123,RS16,11,B,9123sqRS16B11,45.5663,75.32585,no data,no data,2,132.7322896142,no data,0,1,132.7322896142,1,0,1,0,no data,no data,no data,no data,no data,no data,no data,no data,no data,covered with plants - disappeared
